Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/24  17:00:00,729.980356579,74.8272419736,371.325838178,0.0,220.879908,53.238744,31.3681728762,0.00802040916098,4.83426,26.5258924671
 10/24  18:00:00,582.089303797,74.4079741405,212.613365461,0.0,220.879908,53.238744,41.4327819207,1.12365261825,4.83426,35.4748693024
 10/24  19:00:00,508.702317952,74.1797640879,133.910568621,0.0,220.879908,53.238744,41.0118970146,27.4998395449,4.83426,8.67779746975
 10/24  20:00:00,463.413824633,74.0742270978,88.8872347964,0.0,220.879908,53.238744,72.4866487218,58.9834201558,4.83426,8.66896856605
 10/24  21:00:00,117.842010649,0.0,0.0,0.0,43.513341876,52.539744,13.5031381026,0.0,4.83426,8.66887810263
 10/24  22:00:00,117.895575528,0.0,0.0,0.0,43.513341876,52.539744,13.4723392518,0.0,4.83426,8.63807925182
 10/24  23:00:00,118.812703884,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/24  24:00:00,117.891456413,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/25  01:00:00,117.865381093,0.0,0.0,0.0,43.513341876,52.539744,13.4509329161,0.0,4.83426,8.61667291609
 10/25  02:00:00,117.829043948,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/25  03:00:00,117.810869628,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/25  04:00:00,118.226303135,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/25  05:00:00,118.180005816,0.0,0.0,0.0,43.513341876,52.539744,13.4509304338,0.0,4.83426,8.61667043383
 10/25  06:00:00,192.885673299,73.8897113849,0.00289908254551,0.0,43.513341876,53.238744,799.34330942,794.48904942,4.83426,0.02
 10/25  07:00:00,361.506413379,73.8897113849,0.0,0.0,220.879908,53.238744,717.838412187,695.495442779,4.83426,17.5087094073
 10/25  08:00:00,445.112224591,73.9956434578,0.00172924900848,0.0,220.879908,145.652643033,635.536386536,572.864687742,36.25695,26.4147487939
 10/25  09:00:00,445.558057634,74.3073149789,0.0021523464167,0.0,220.879908,145.652643033,685.976760296,614.171100662,36.25695,35.5487096344
 10/25  10:00:00,452.5122006,75.2110504142,0.00182385939803,0.0,220.879908,151.653867033,669.127946557,585.198235376,48.3426,35.5871111815
 10/25  11:00:00,454.90420503,76.7822689424,0.0,0.0,220.879908,151.653867033,477.516892429,384.541637105,48.3426,44.6326553233
 10/25  12:00:00,454.884587095,77.7757238251,0.0,0.0,220.879908,151.653867033,331.596287745,238.510214218,48.3426,44.7434735264
 10/25  13:00:00,484.645928946,80.2207661419,30.9748968957,0.0,220.879908,145.652643033,260.108868829,191.126119956,24.1713,44.8114488734
 10/25  14:00:00,514.667856634,82.2105916096,58.8043992125,0.0,220.879908,145.652643033,204.917451494,145.185345098,24.1713,35.5608063962
 10/25  15:00:00,555.005612487,83.6640711005,105.45859672,0.0,220.879908,137.835547516,140.537615836,100.086287329,4.83426,35.6170685072
 10/25  16:00:00,520.055943555,79.1078974226,80.2730308527,0.0,220.879908,133.019064,70.5848958726,30.3889450086,4.83426,35.3616908641
 10/25  17:00:00,368.811101661,75.5078265499,14.159459378,0.0,220.879908,53.238744,134.404941564,103.045935527,4.83426,26.524746037
 10/25  18:00:00,364.86164861,74.5283545578,0.0,0.0,220.879908,53.238744,267.159810917,226.850650443,4.83426,35.4749004736
 10/25  19:00:00,370.878187926,74.0922527577,0.0,0.0,220.879908,53.238744,398.567195819,385.055131046,4.83426,8.67780477226
 10/25  20:00:00,370.958545178,73.9380985835,0.0,0.0,220.879908,53.238744,634.284266678,620.780860813,4.83426,8.66914586514
 10/25  21:00:00,117.786799006,0.0,0.0,0.0,43.513341876,52.539744,13.5033500156,0.0,4.83426,8.66909001565
 10/25  22:00:00,117.55686456,0.0,0.0,0.0,43.513341876,52.539744,13.4723338192,0.0,4.83426,8.63807381924
 10/25  23:00:00,118.619142438,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
