Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/22  04:00:00,263.477714731,35.3154230007,149.205851738,0.0,12.7620426787,28.1191506574,91.3951366081,0.364880100972,3.33212,87.6981365071
 07/22  05:00:00,272.702314802,34.4565000751,147.118554045,0.0,12.7620426787,28.1191506574,124.00068099,0.184923497572,8.3303,115.485457492
 07/22  06:00:00,341.756172022,35.3154230007,145.741877088,0.0,42.6918050922,54.3732441037,179.051343857,0.374822515082,16.6606,162.015921342
 07/22  07:00:00,358.71867605,36.5091522857,123.316814207,0.0,42.6918050922,86.1019271793,316.486896916,16.5463099569,24.9909,274.949686959
 07/22  08:00:00,394.88844274,36.4404772126,119.161477204,0.0,57.6566862989,112.030105488,433.402580673,6.26335637238,33.3212,393.8180243
 07/22  09:00:00,344.757177185,36.7120770992,115.373038122,0.0,57.6566862989,83.6599452969,348.011287655,0.0,66.8089,281.202387655
 07/22  10:00:00,293.30121203,37.1069369799,117.216785501,0.0,42.6918050922,68.9656133826,299.047838167,0.0,83.4695,215.578338167
 07/22  11:00:00,287.122811867,37.3399413304,119.162692968,0.0,34.9340096728,67.7198543238,254.417478534,0.0,83.4695,170.947978534
 07/22  12:00:00,288.568275359,37.7323127688,120.974296147,0.0,34.9340096728,67.7198543238,213.784543943,0.0,83.4695,130.315043943
 07/22  13:00:00,280.782513099,37.8219583475,122.793482398,0.0,34.9340096728,57.9733543238,205.305224242,0.0,75.1392,130.166024242
 07/22  14:00:00,281.980494243,38.2399271834,123.552198938,0.0,34.9340096728,57.9733543238,190.325575891,0.0,66.8089,123.516675891
 07/22  15:00:00,282.75613852,38.3814146885,124.189248797,0.0,34.9340096728,57.9733543238,205.160732623,0.0,75.1392,130.021532623
 07/22  16:00:00,312.490439933,37.9924538621,125.068158535,0.0,34.9340096728,62.9068543238,186.021041485,0.0,91.7998,94.2212414848
 07/22  17:00:00,339.78991952,37.3023294757,125.370904,0.0,34.9340096728,72.2186844194,169.576845402,3.76854672749,49.9818,115.826498674
 07/22  18:00:00,405.600058489,37.8705828662,124.310423079,0.0,87.0357390804,86.2600435998,202.119928759,6.711041498,49.9818,145.427087261
 07/22  19:00:00,395.157341163,37.5751919057,119.321523843,0.0,102.000620287,77.6748002752,226.281480053,7.47940660647,33.3212,185.480873446
 07/22  20:00:00,411.979031115,37.0717155889,114.277960964,0.0,102.000620287,88.9820225341,225.409951464,9.80901922665,33.3212,182.279732238
 07/22  21:00:00,405.885307569,36.7634019604,112.833040152,0.0,102.000620287,91.6425454185,222.622885007,10.1757267129,24.9909,187.456258294
 07/22  22:00:00,352.872550167,36.4756801729,114.53600754,0.0,87.0357390804,65.871452062,294.605805442,8.76817509591,16.6606,269.177030346
 07/22  23:00:00,280.634562739,36.371775872,116.39099781,0.0,42.6918050922,48.4199368926,178.946563833,8.93908045706,8.3303,161.677183376
 07/22  24:00:00,267.014907166,35.3154230007,142.027615677,0.0,27.7269238854,30.610668775,97.3547237091,0.0562485843171,3.33212,93.9663551248
 07/23  01:00:00,280.795746042,34.4565000751,147.389780723,0.0,34.4311606118,33.1021868926,70.8092485314,0.0959545412153,3.33212,67.3811739902
 07/23  02:00:00,265.778050799,35.3154230007,148.992520608,0.0,19.466279405,30.610668775,76.8764307464,0.287871461041,3.33212,73.2564392853
 07/23  03:00:00,261.398318139,34.4565000751,145.517949449,0.0,19.466279405,30.610668775,71.1120760819,0.157176091368,3.33212,67.6227799905
 07/23  04:00:00,269.268005572,35.3154230007,145.82570592,0.0,19.466279405,30.610668775,97.6153717583,0.330908312572,3.33212,93.9523434457
 07/23  05:00:00,280.736069294,34.4565000751,145.942212162,0.0,19.466279405,30.610668775,124.101040518,0.182006036645,8.3303,115.588734482
 07/23  06:00:00,341.156902704,35.3154230007,145.152801806,0.0,42.6918050922,54.3732441037,179.390502872,0.405404046537,16.6606,162.324498826
 07/23  07:00:00,371.293982427,36.7079304297,126.419724517,0.0,49.3960418185,88.5934452969,311.651541549,16.9260185683,24.9909,269.734622981
 07/23  08:00:00,397.542016078,36.5517748091,120.995822618,0.0,57.6566862989,112.030105488,430.650615162,6.63566785932,33.3212,390.693747303
 07/23  09:00:00,336.353055797,36.7038717736,116.936923771,0.0,50.9524495726,81.1684271793,350.633403119,0.0,66.8089,283.824503119
 07/23  10:00:00,286.970556736,37.1866990828,111.294566838,0.0,42.6918050922,68.9656133826,302.234769183,0.0,83.4695,218.765269183
 07/23  11:00:00,285.848847614,37.5319335649,113.124925532,0.0,38.286128036,68.9656133826,256.081454758,0.0,83.4695,172.611954758
