Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/28  10:00:00,217.444673275,29.6186812675,26.5043581083,6.97018332879,37.1018798503,116.476155989,116.221579651,106.295811591,9.90576805939,0.02
 11/28  11:00:00,222.674065252,29.7182923621,32.7699878215,5.83373305485,37.1018798503,116.476155989,120.969036119,102.428097188,9.90576805939,8.63517087131
 11/28  12:00:00,225.271579178,29.6961908257,36.2619494259,4.96112113552,37.1018798503,116.476155989,120.51189014,101.969318604,9.90576805939,8.63680347632
 11/28  13:00:00,213.094492874,29.7160890924,36.8919363593,4.17600565685,37.1018798503,104.434947198,111.248010112,101.322242053,9.90576805939,0.02
 11/28  14:00:00,223.859397999,29.7415676532,36.1299130178,3.63560078979,37.1018798503,116.476155989,115.769555197,100.177502088,9.90576805939,5.68628504989
 11/28  15:00:00,222.430458615,29.7641084206,35.1047093149,3.2095929747,37.1018798503,116.476155989,112.081913149,99.2078225006,9.90576805939,2.96832258857
 11/28  16:00:00,222.226552218,29.7833779736,35.1266756043,2.96461533254,37.1018798503,116.476155989,108.312921746,98.3871536864,9.90576805939,0.02
 11/28  17:00:00,229.240063922,29.7965642544,35.1307198219,2.91403469064,37.1018798503,116.476155989,116.371754497,97.837355005,9.90576805939,8.62863143237
 11/28  18:00:00,238.384100037,29.8126135343,37.2940294876,2.83238703075,37.1018798503,116.476155989,107.18883042,97.2630623603,9.90576805939,0.02
 11/28  19:00:00,148.275238104,27.9025474035,33.193454134,0.0,24.7345865669,47.5788473902,79.5329657658,74.5600817361,4.9528840297,0.02
 11/28  20:00:00,147.378463823,28.3368647146,31.8623569815,0.0,24.7345865669,47.5788473902,84.6894993246,79.7166152949,4.9528840297,0.02
 11/28  21:00:00,122.692456406,27.0339127815,29.7362434357,0.0,12.3672932834,38.6892022431,106.617367019,95.038037424,2.97173041782,8.60759917714
