Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/20  18:00:00,32.1337625423,2.19660569965,6.04686074586,0.0,3.71167865564,18.077,29.5481835213,0.0,25.50935,4.03883352128
 06/20  19:00:00,31.614029594,2.19660569965,5.54210395942,0.0,3.71167865564,18.077,30.1238198924,0.0,25.50935,4.61446989243
 06/20  20:00:00,25.4646037623,2.19660569965,3.16421093231,0.0,3.71167865564,13.077,26.5459863347,0.0,22.50825,4.03773633466
 06/20  21:00:00,25.4632559423,2.19660569965,1.97101657709,0.0,3.71167865564,13.077,25.0466270351,0.0,21.0077,4.0389270351
 06/20  22:00:00,25.2147125906,2.19660569965,1.72523585074,0.0,3.71167865564,13.077,21.4687292437,0.0,18.0066,3.46212924374
 06/20  23:00:00,26.0351920673,2.19660569965,1.40500107501,0.0,3.71167865564,13.077,4.73944597658,0.0,3.0011,1.73834597658
 06/20  24:00:00,14.4570496897,2.19660569965,0.24001343018,0.0,1.85583932782,5.577,4.73940297893,0.0,3.0011,1.73830297893
 06/21  01:00:00,9.90466118461,0.0,0.0,0.0,0.618613109274,5.0,3.5931841619,0.0,3.0011,0.592084161903
 06/21  02:00:00,9.91828764426,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/21  03:00:00,9.91365778567,0.0,0.0,0.0,0.618613109274,5.0,3.59319006619,0.0,3.0011,0.592090066194
 06/21  04:00:00,10.0788436025,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/21  05:00:00,12.8260102362,2.19660569965,0.0,0.0,1.85583932782,5.577,5.26099632509,0.167250388039,4.50165,0.592095937055
 06/21  06:00:00,26.2009727138,2.19660569965,0.149558385463,0.0,3.71167865564,18.077,14.6702881923,0.0,13.50495,1.16533819233
